90:18:7C:26:3F:11,Tue Jul 02 12:40:04 EDT 2013,"[1026.5620005831095, 1345.7966093991506, 1119.8732097738766]"
90:18:7C:26:3F:11,Tue Jul 02 12:40:18 EDT 2013,"[1028.8633087647643, 1360.5681163415898, 1103.7751821915367]"
90:18:7C:26:3F:11,Tue Jul 02 12:40:38 EDT 2013,"[1029.1702968923578, 1344.7764616644326, 1088.9964763799144]"
90:18:7C:26:3F:11,Tue Jul 02 12:40:44 EDT 2013,"[1030.1156918123033, 1360.8881270032427, 1111.9164772513273]"
90:18:7C:26:3F:11,Tue Jul 02 12:41:24 EDT 2013,"[1029.169797791586, 1359.2175595408728, 1133.5774943194715]"
90:18:7C:26:3F:11,Tue Jul 02 12:41:59 EDT 2013,"[1035.2421695841058, 1346.7913818351842, 1163.8014987213362]"
90:18:7C:26:3F:11,Tue Jul 02 12:43:14 EDT 2013,"[1037.6713527835764, 1358.5280967884448, 1149.8030938128022]"
90:18:7C:26:3F:11,Tue Jul 02 12:43:52 EDT 2013,"[1036.6592349570094, 1357.9038210581261, 1163.6838030538668]"
90:18:7C:26:3F:11,Tue Jul 02 12:43:59 EDT 2013,"[1061.4658137742324, 1351.7293484325314, 1220.785149320811]"
90:18:7C:26:3F:11,Tue Jul 02 12:45:43 EDT 2013,"[1036.920897811745, 1346.9990038181854, 1147.77856779665]"
90:18:7C:26:3F:11,Tue Jul 02 12:46:09 EDT 2013,"[1057.6487878112964, 1329.0814920691062, 1211.3589278412753]"
90:18:7C:26:3F:11,Tue Jul 02 12:46:29 EDT 2013,"[1045.2979613767318, 1330.3749619708599, 1167.2649425328177]"
90:18:7C:26:3F:11,Tue Jul 02 12:47:06 EDT 2013,"[1041.6435156138102, 1353.1764699655162, 1174.6037298251422]"
90:18:7C:26:3F:11,Tue Jul 02 12:47:29 EDT 2013,"[1046.3277626814092, 1350.3440530093262, 1131.7237747578029]"
90:18:7C:26:3F:11,Tue Jul 02 12:47:37 EDT 2013,"[1056.4456828822767, 1326.260093370083, 1204.2795611307286]"
90:18:7C:26:3F:11,Tue Jul 02 12:48:24 EDT 2013,"[1040.3580146555412, 1341.9426624954958, 1129.439664742745]"
90:18:7C:26:3F:11,Tue Jul 02 12:48:34 EDT 2013,"[1039.8214315976977, 1337.626908047743, 1144.0188495841053]"
90:18:7C:26:3F:11,Tue Jul 02 12:49:07 EDT 2013,"[1059.9839258386353, 1322.3838591332096, 1213.3479564177035]"
90:18:7C:26:3F:11,Tue Jul 02 12:49:45 EDT 2013,"[1041.4534616244778, 1340.4645588011244, 1177.672538363501]"
90:18:7C:26:3F:11,Tue Jul 02 12:50:23 EDT 2013,"[1053.9742894354868, 1351.3326489790772, 1207.1239906406845]"
90:18:7C:26:3F:11,Tue Jul 02 12:53:17 EDT 2013,"[1036.8303247456752, 1368.9250955838816, 988.2652700175393]"
90:18:7C:26:3F:11,Tue Jul 02 12:54:23 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:54:28 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:54:39 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:54:45 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:54:53 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:55:12 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:55:26 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:55:58 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:56:11 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:00 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:13 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:21 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:31 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:37 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:57:58 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:58:04 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:58:13 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:58:42 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:58:59 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:59:29 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 12:59:35 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 13:00:09 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 13:00:15 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Tue Jul 02 13:00:20 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 10:19:59 EDT 2013,"[-1, -1, -1]"
90:18:7C:26:3F:11,Wed Jul 03 12:44:10 EDT 2013,"[1046.146043588459, 1312.3055697204654, 1093.6333108657975]"
90:18:7C:26:3F:11,Wed Jul 03 12:45:50 EDT 2013,"[1075.812118856947, 1298.415782309193, 1012.2724616648414]"
90:18:7C:26:3F:11,Wed Jul 03 12:48:06 EDT 2013,"[1041.7736131785891, 1339.5033515917196, 1016.7837430567982]"
90:18:7C:26:3F:11,Wed Jul 03 12:48:11 EDT 2013,"[1054.6381247673125, 1299.651858257639, 1094.5739521466057]"
90:18:7C:26:3F:11,Wed Jul 03 12:49:35 EDT 2013,"[1037.1998860612916, 1341.3601388310726, 1087.8313434634142]"
90:18:7C:26:3F:11,Wed Jul 03 12:49:50 EDT 2013,"[1048.9555541138725, 1325.2271879669415, 1120.1780841153452]"
90:18:7C:26:3F:11,Wed Jul 03 13:07:33 EDT 2013,"[1043.7269938354736, 1331.775575108195, 1081.9391951936375]"
90:18:7C:26:3F:11,Wed Jul 03 13:07:59 EDT 2013,"[1030.636446211699, 1336.510710983123, 1038.8081446823433]"
90:18:7C:26:3F:11,Wed Jul 03 13:38:47 EDT 2013,"[1051.1302700865047, 1336.6519620646914, 1005.2138610651853]"
90:18:7C:26:3F:11,Wed Jul 03 13:44:29 EDT 2013,"[1044.0562088070537, 1373.0687644383825, 961.6350334686425]"
90:18:7C:26:3F:11,Wed Jul 03 13:44:38 EDT 2013,"[1060.5832932310036, 1359.4623254109288, 1084.9398403726204]"
90:18:7C:26:3F:11,Wed Jul 03 14:03:36 EDT 2013,"[1039.7726146304078, 1344.7357338144757, 1077.9403494519925]"
90:18:7C:26:3F:11,Wed Jul 03 14:08:02 EDT 2013,"[1051.8662937408685, 1322.769463907073, 965.3899170792582]"
90:18:7C:26:3F:11,Wed Jul 03 14:08:26 EDT 2013,"[1039.9956109032603, 1358.4029689060076, 1046.7372135587314]"
90:18:7C:26:3F:11,Wed Jul 03 14:35:30 EDT 2013,"[1039.396054633545, 1246.0168999507584, 1128.1753700176034]"
90:18:7C:26:3F:11,Wed Jul 03 14:36:02 EDT 2013,"[1035.9161008354815, 1312.519509084555, 1112.4213288318813]"
90:18:7C:26:3F:11,Wed Jul 03 15:16:03 EDT 2013,"[1035.4837774201267, 1320.9984560918156, 1136.9413926415232]"
90:18:7C:26:3F:11,Wed Jul 03 15:21:57 EDT 2013,"[1060.8630965216732, 1290.1585381569753, 1134.0755700043396]"
90:18:7C:26:3F:11,Wed Jul 03 15:22:08 EDT 2013,"[1042.432927966296, 1277.8904901337096, 1002.182564791968]"
90:18:7C:26:3F:11,Wed Jul 03 15:22:19 EDT 2013,"[1038.7797524866578, 1336.651577109206, 1057.9696664968099]"
90:18:7C:26:3F:11,Wed Jul 03 15:47:18 EDT 2013,"[1049.707423122871, 1302.541163829492, 1103.6239339754152]"
90:18:7C:26:3F:11,Wed Jul 03 15:47:38 EDT 2013,"[1041.5448637245145, 1364.0749926203682, 1107.299163374744]"
90:18:7C:26:3F:11,Wed Jul 03 15:49:53 EDT 2013,"[1029.8054110032351, 1359.6740896393562, 1091.6129045378705]"
90:18:7C:26:3F:11,Wed Jul 03 15:50:23 EDT 2013,"[1046.2719861794794, 1335.3024012823375, 1201.6870509952985]"
90:18:7C:26:3F:11,Wed Jul 03 15:50:38 EDT 2013,"[1030.9093955508004, 1346.0105724585271, 1071.6594124998328]"
90:18:7C:26:3F:11,Wed Jul 03 15:51:02 EDT 2013,"[1035.349165443814, 1318.9253451412224, 929.0260590261245]"
90:18:7C:26:3F:11,Wed Jul 03 15:51:11 EDT 2013,"[1030.9387718477967, 1337.7388626452173, 1101.9105604023841]"
90:18:7C:26:3F:11,Wed Jul 03 15:51:20 EDT 2013,"[1028.9536335139856, 1312.5280241113162, 1036.7053630215914]"
90:18:7C:26:3F:11,Wed Jul 03 15:51:25 EDT 2013,"[1053.6946141183973, 1343.2971126168136, 1222.3295822326002]"
90:18:7C:26:3F:11,Wed Jul 03 15:52:50 EDT 2013,"[1042.6617127552452, 1329.9163885796718, 1059.331537144643]"
90:18:7C:26:3F:11,Wed Jul 03 15:53:36 EDT 2013,"[1034.421492807983, 1276.7177883872648, 1057.864105476785]"
90:18:7C:26:3F:11,Wed Jul 03 15:53:46 EDT 2013,"[1034.232307402715, 1308.6862829608258, 1051.3321620853903]"
90:18:7C:26:3F:11,Wed Jul 03 15:54:16 EDT 2013,"[1060.2770648684977, 1331.5489335922853, 1236.6852708510066]"
90:18:7C:26:3F:11,Wed Jul 03 15:54:25 EDT 2013,"[1045.846315930222, 1299.2779514701035, 1220.8052793977834]"
90:18:7C:26:3F:11,Wed Jul 03 15:55:03 EDT 2013,"[1030.5228056159424, 1359.8461714298946, 1094.837833998257]"
90:18:7C:26:3F:11,Wed Jul 03 15:56:13 EDT 2013,"[1045.6859313807681, 1329.8818012787763, 1164.215810526913]"
90:18:7C:26:3F:11,Wed Jul 03 15:56:57 EDT 2013,"[1048.9755097473987, 1337.56223034401, 1048.509703495256]"
90:18:7C:26:3F:11,Wed Jul 03 15:59:06 EDT 2013,"[1026.4425877373938, 1361.3935306565158, 1071.6784802832533]"
90:18:7C:26:3F:11,Wed Jul 03 16:01:31 EDT 2013,"[1029.4872523304232, 1344.6858350869038, 1040.1320513736114]"
90:18:7C:26:3F:11,Wed Jul 03 16:03:49 EDT 2013,"[1031.668189135281, 1337.8306944932572, 1085.6735655129783]"
90:18:7C:26:3F:11,Wed Jul 03 16:04:30 EDT 2013,"[1031.0968875128287, 1338.801939849105, 1047.6136935381528]"
90:18:7C:26:3F:11,Wed Jul 03 16:04:46 EDT 2013,"[1030.9854428956196, 1359.9851072709744, 1083.4411356002963]"
